16:55:10.481 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected:  java.lang.IllegalStateException
16:55:10.488 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.elasticsearch.common.util.concurrent.AbstractRunnable.run(AbstractRunnable:37)
16:55:10.489 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.elasticsearch.common.util.concurrent.AbstractRunnable
16:55:10.489 [main] INFO  eu.stamp.botsing.Botsing - Guided_MOSA
16:55:11.029 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 36.
16:55:16.151 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:55:16.161 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
16:55:16.189 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 1: 
16:55:16.189 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
16:55:18.288 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:18.804 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:18.804 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #1 is created.
16:55:18.804 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:19.172 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:19.172 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #2 is created.
16:55:19.172 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:19.422 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:19.422 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #3 is created.
16:55:19.422 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:19.661 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:19.661 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #4 is created.
16:55:19.661 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:19.944 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:19.944 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #5 is created.
16:55:19.944 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:20.171 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:20.171 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #6 is created.
16:55:20.171 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:20.312 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:20.312 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #7 is created.
16:55:20.312 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:20.492 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:20.492 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #8 is created.
16:55:20.492 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:20.665 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:20.665 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #9 is created.
16:55:20.665 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:20.813 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:20.813 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #10 is created.
16:55:20.813 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:20.935 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:20.935 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #11 is created.
16:55:20.935 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:21.020 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:21.021 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #12 is created.
16:55:21.021 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:21.236 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:21.236 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #13 is created.
16:55:21.236 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:21.368 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:21.368 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #14 is created.
16:55:21.369 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:21.489 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:21.489 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #15 is created.
16:55:21.489 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:21.595 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:21.595 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #16 is created.
16:55:21.596 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:21.725 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:21.725 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #17 is created.
16:55:21.725 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:21.865 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:21.866 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #18 is created.
16:55:21.866 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:22.031 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:22.031 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #19 is created.
16:55:22.031 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:22.165 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:22.165 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #20 is created.
16:55:22.165 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
16:55:22.333 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@10b87c77: 20.5
16:55:22.334 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #21 is created.
