06:49:52.051 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.IllegalStateException
06:49:52.054 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.elasticsearch.monitor.os.OsProbe.getCgroup(OsProbe:414)
06:49:52.054 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.elasticsearch.monitor.os.OsProbe
06:49:52.054 [main] INFO  eu.stamp.botsing.Botsing - Guided_MOSA
06:49:52.759 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - The generated control flow graphs for class class java.util.regex.Matcher was empty.
06:49:52.760 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing java.util.regex.Matcher
06:49:52.760 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 1]Cannot load class java.util.regex.Matcher. We do not count it in the InterProcedural graph
06:49:52.760 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.elasticsearch.monitor.os.OsProbe
06:49:52.761 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.elasticsearch.monitor.os.OsProbe
06:49:52.762 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.elasticsearch.monitor.os.OsProbe
06:49:52.798 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 36.
06:49:55.421 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:49:55.427 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
06:49:55.447 [main] ERROR e.s.b.c.t.TestGenerationContextUtility - CrashCoverageTestfitness.derivingMethodFromBytecode: instruction for this class java.util.regex.Matcher was null!
