19:22:54.074 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.IllegalArgumentException
19:22:54.095 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.Partial.with(Partial:466)
19:22:54.095 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.Partial
19:22:54.095 [main] INFO  eu.stamp.botsing.Botsing - Guided_MOSA
19:23:01.613 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Partial
19:23:01.653 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Partial
19:23:02.776 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
19:23:20.323 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
19:23:20.358 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
19:23:20.844 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 44: 
19:23:20.845 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
19:23:29.185 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 10/44
19:23:33.558 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.8461538461538463
19:23:33.558 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #1 is created.
19:23:33.560 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 10/44
19:23:36.159 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.8461538461538463
19:23:36.159 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #2 is created.
19:23:36.160 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 10/44
19:23:37.608 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.7142857142857144
19:23:37.608 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #3 is created.
19:23:37.608 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 10/44
19:23:39.033 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.7142857142857144
19:23:39.033 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #4 is created.
19:23:39.034 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 10/44
19:23:40.133 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.7142857142857144
19:23:40.133 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #5 is created.
19:23:40.133 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 10/44
19:23:40.676 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.7142857142857144
19:23:40.676 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #6 is created.
19:23:40.676 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 11/44
19:23:41.220 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.7142857142857144
19:23:41.220 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #7 is created.
19:23:41.230 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 12/44
19:23:41.750 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.7142857142857144
19:23:41.750 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #8 is created.
19:23:41.751 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 12/44
19:23:42.625 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5dc1599e: 1.7142857142857144
19:23:42.625 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #9 is created.
