15:40:22.757 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected:  java.lang.IllegalStateException
15:40:22.760 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.elasticsearch.index.search.stats.SearchStats.writeTo(SearchStats:353)
15:40:22.761 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.elasticsearch.index.search.stats.SearchStats
15:40:22.761 [main] INFO  eu.stamp.botsing.Botsing - Guided_MOSA
15:40:24.338 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.elasticsearch.common.io.stream.StreamOutput
15:40:24.339 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.elasticsearch.index.search.stats.SearchStats$Stats
15:40:24.339 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.elasticsearch.index.search.stats.SearchStats
15:40:24.359 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 36.
15:40:33.576 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
15:40:33.583 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
15:40:33.777 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 1: 
15:40:33.777 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
15:40:37.159 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:39.721 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.5
15:40:39.721 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #1 is created.
15:40:39.721 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:41.216 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.5
15:40:41.217 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #2 is created.
15:40:41.217 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:42.787 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.5
15:40:42.788 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #3 is created.
15:40:42.788 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:43.485 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.5
15:40:43.485 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #4 is created.
15:40:43.485 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:45.134 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.0
15:40:45.135 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #5 is created.
15:40:45.135 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:47.296 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.0
15:40:47.296 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #6 is created.
15:40:47.296 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:47.548 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.0
15:40:47.548 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #7 is created.
15:40:47.548 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:48.291 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.0
15:40:48.291 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #8 is created.
15:40:48.291 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:49.210 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.0
15:40:49.210 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #9 is created.
15:40:49.211 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:50.284 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.0
15:40:50.284 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #10 is created.
15:40:50.284 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:51.116 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.0
15:40:51.116 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #11 is created.
15:40:51.116 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
15:40:53.665 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@3a9fc7c3: 1.0
15:40:53.665 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #12 is created.
15:40:53.666 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
