19:23:35.690 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ArrayIndexOutOfBoundsException
19:23:35.697 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.lang3.time.FastDateFormat.getInstance(FastDateFormat:165)
19:23:35.698 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.lang3.time.FastDateFormat
19:23:35.698 [main] INFO  eu.stamp.botsing.Botsing - Guided_MOSA
19:23:39.155 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
19:23:39.156 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
19:23:39.158 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser$TextStrategy
19:23:39.159 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
19:23:39.163 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
19:23:39.163 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat
19:23:39.164 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat$1
19:23:39.164 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat$1
19:23:39.164 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - Could not find the cfg of class org.apache.commons.lang3.time.FastDateFormat$1, method createInstance, and line number 88.
19:23:39.166 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Frame level 8 is an irrelevant frame. We do not count it in the InterProcedural graph
19:23:39.166 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FormatCache
19:23:39.169 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat
19:23:39.583 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 9.
19:23:44.987 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
19:23:45.023 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
19:23:45.065 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 1: 
19:23:45.065 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
19:23:50.106 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:50.672 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:50.672 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #1 is created.
19:23:50.677 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:50.998 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:50.998 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #2 is created.
19:23:50.998 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:51.240 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:51.240 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #3 is created.
19:23:51.240 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:51.454 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:51.455 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #4 is created.
19:23:51.455 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:51.720 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:51.720 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #5 is created.
19:23:51.721 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:52.492 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:52.498 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #6 is created.
19:23:52.498 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:52.766 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:52.766 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #7 is created.
19:23:52.766 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:53.086 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:53.086 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #8 is created.
19:23:53.086 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:53.902 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:53.902 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #9 is created.
19:23:53.902 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:54.314 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:54.314 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #10 is created.
19:23:54.314 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:54.708 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:54.708 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #11 is created.
19:23:54.708 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
19:23:55.136 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@747f0f53: 1.0
19:23:55.136 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #12 is created.
