23:36:58.427 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected:  java.lang.StringIndexOutOfBoundsException
23:36:58.444 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.elasticsearch.search.highlight.FastVectorHighlighter.highlight(FastVectorHighlighter:146)
23:36:58.445 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.elasticsearch.search.highlight.FastVectorHighlighter
23:36:58.445 [main] INFO  eu.stamp.botsing.Botsing - Guided_MOSA
23:37:07.340 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.lucene.search.vectorhighlight.BaseFragmentsBuilder
23:37:07.344 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.elasticsearch.search.highlight.vectorhighlight.SimpleFragmentsBuilder
23:37:07.353 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.lucene.search.vectorhighlight.BaseFragmentsBuilder
23:37:07.355 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.lucene.search.vectorhighlight.FastVectorHighlighter
23:37:07.356 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.elasticsearch.search.highlight.FastVectorHighlighter
23:37:07.858 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 39.
23:37:46.332 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
23:37:46.344 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
23:37:46.375 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - The number of goals are 1: 
23:37:46.375 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Generating solution in MOSA
23:37:52.987 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:38:26.222 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:38:26.223 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #1 is created.
23:38:26.223 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:39:04.302 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:39:04.302 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #2 is created.
23:39:04.303 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:39:32.913 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:39:32.914 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #3 is created.
23:39:32.914 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:40:02.411 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:40:02.411 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #4 is created.
23:40:02.412 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:40:13.552 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:40:13.553 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #5 is created.
23:40:13.553 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:40:17.874 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:40:17.874 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #6 is created.
23:40:17.874 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:40:29.152 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:40:29.153 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #7 is created.
23:40:29.153 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:40:33.647 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:40:33.647 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #8 is created.
23:40:33.647 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:40:45.500 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:40:45.500 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #9 is created.
23:40:45.500 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:40:56.456 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:40:56.456 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #10 is created.
23:40:56.471 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
23:40:57.885 [main] INFO  e.s.b.f.FitnessFunctions - eu.stamp.botsing.fitnessfunction.IntegrationTestingFF@5e018f35: 5.875
23:40:57.885 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #11 is created.
23:40:57.886 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
